ISO3,year,gdp_growth,resource_rents,investment,trade_openness,fdi,inflation,govt_debt,unemployment,pop_growth
USA,2005,3.48354993555606,1.49664347432686,23.3757146806707,25.6385530316517,1.09166213272067,3.3927468454955,56.6929754702153,5.084,0.921713167161207
USA,2006,2.78453963650701,1.13066389011262,23.5375233223135,26.9752780973197,2.16033528740671,3.22594410070404,55.6206336286886,4.623,0.964253917136075
USA,2007,2.00385829784946,1.07811498701399,22.5575778342408,28.0120176822667,2.39469093772646,2.85267248150138,55.81423486742,4.622,0.951055242772428
USA,2008,0.113587249881704,1.92914075974883,21.0374941906914,29.8677957945319,2.30937902080946,3.839100296651,63.9719356606883,5.784,0.945865287282592
USA,2009,-2.57650022958367,0.743921134944805,17.7687557814347,24.7595311689876,1.11260034220261,-0.355546266299747,76.0321911124259,9.254,0.876651298802912
USA,2010,2.69519257744442,0.968704075093042,18.6722216698461,28.2198952346731,1.75453268550496,1.6400434423899,85.1548294082739,9.633,0.846129865832117
USA,2011,1.56440685763506,1.23502930471558,19.0335432552974,30.8424862411943,1.68911277121237,3.156841568622,89.7347177439651,8.949,0.79239433316435
USA,2012,2.28911338669843,0.776694501385092,19.950723147015,30.6818353657295,1.54020811932936,2.06933726526067,93.8330014607143,8.069,0.79838290137163
USA,2013,2.11783009790057,0.750833995599957,20.4246273846192,30.0079539684645,1.71066753395925,1.46483265562717,95.7184835504169,7.375,0.756560083436754
USA,2014,2.52381981363968,0.703153661885122,20.969620342419,30.0044781614855,1.43502130688419,1.62222297740817,95.9491132711014,6.168,0.796023797809134
USA,2015,2.94555045484053,0.234371770177788,21.5198755166573,27.8235649187872,2.80914762910409,0.118627135552451,96.6110565851958,5.28,0.797904713382564
USA,2016,1.81945147788167,0.303325431060077,21.0106376645574,26.6079620604584,2.53749765919682,1.26158320570536,98.6931939368279,4.869,0.785625485688815
USA,2017,2.45762229852507,0.427546323641111,21.3021477015707,27.3130208877206,1.95521086285051,2.13011000365961,97.8800564031882,4.355,0.692906252591617
USA,2018,2.96650506901305,0.595678810382377,21.6987608435503,27.6103792720958,1.0457039920427,2.44258329692817,99.2223695206525,3.896,0.586433075122573
USA,2019,2.58382533412825,0.557098125905551,21.8309630674538,26.4537594940475,1.47787452846554,1.81221007526021,100.979786328903,3.669,0.515108555014533
USA,2020,-2.16302914036166,0.329505971924439,21.7174460747964,23.4015629969394,0.650821071352324,1.23358439630629,126.370405951231,8.055,0.408427566758519
USA,2021,6.05505293244555,1.27994423022721,21.6682502425803,25.6095576621932,2.04998648308338,4.69785886363742,120.367733355153,5.349,0.157317408951545
USA,2022,2.51237531986017,,22.2944256402277,27.3139397355363,1.62816817042838,8.00279982052121,114.694842004206,3.65,0.575744520494521
USA,2023,2.88755600749487,,21.8792709647143,25.2903297883366,1.32618252590589,4.11633838374488,116.918808847311,3.638,0.83149318773707
UZB,1970,,,,,,,,,3.10386040207172
UZB,1971,,,,,,,,,2.92280856539907
UZB,1972,,,,,,,,,2.87768980535795
UZB,1973,,,,,,,,,2.89345601598016
UZB,1974,,,,,,,,,2.90314672970829
UZB,1975,,,,,,,,,2.9061788621378
UZB,1976,,,,,,,,,2.89977164999084
UZB,1977,,,,,,,,,2.88819045560464
UZB,1978,,,,,,,,,2.78905753576941
UZB,1979,,,,,,,,,2.65891297111272
UZB,1980,,,,,,,,,2.62276841389339
UZB,1981,,,,,,,,,2.622778168567
UZB,1982,,,,,,,,,2.63235738002068
UZB,1983,,,,,,,,,2.67111372870924
UZB,1984,,,,,,,,,2.74431796090117
UZB,1985,,,,,,,,,2.81683339612151
UZB,1986,,,,,,,,,2.86905937253958
UZB,1987,,,,,,,,,2.8639015887922
UZB,1988,9.13858227515789,,,,,,,,2.76417872860282
UZB,1989,3.09129397309778,,,,,,,,2.61973219547038
UZB,1990,1.60000000583702,8.7165812511313,,,,,,,2.41231876405867
UZB,1991,-0.492000005163078,5.1847025392328,,,,,,1.9,2.40407257640565
UZB,1992,-11.199999997316,5.66659756131721,43.9301488105631,,0.0694776727834706,,,2.9,2.46045204933374
UZB,1993,-2.30000000438973,8.10684159636021,14.6502375108632,,0.366414449820697,,,4.9,2.31355972382299
UZB,1994,-5.19999999306704,7.74856166967531,18.2004266495678,,0.565932056672873,,,7.3,2.1387662310173
UZB,1995,-0.90000000546145,11.1179090432586,24.1998260825338,,-0.179769069574583,,,7.8,2.00222286057627
UZB,1996,1.70000000306203,10.6468479718971,23.000095157758,,0.645212527339969,,,10.7,1.87771255752777
UZB,1997,5.19999999656402,10.1136804153901,18.8993990766049,57.1985913618542,1.13126132489788,,,10.9,1.72779025760169
UZB,1998,4.30000000106287,1.90257531931013,20.9006339688086,45.4179547762326,0.931351445248341,,,13.3,1.57004048296478
UZB,1999,4.30000000179396,2.75191080361565,17.1003354222844,36.6188588125863,0.7096656112296,,,13.3,1.40332451286924
UZB,2000,3.83500000014033,13.0415850904654,19.6000122865217,44.0540299791129,0.542857629929967,,,12.301,1.26281282930164
UZB,2001,4.1638382499889,23.6268314045495,21.0999939090005,56.776277587152,0.726225245162731,,,11.279,1.21591389648504
UZB,2002,3.97348819235724,20.2621767791619,21.1999946310166,58.954524710746,0.674044441759953,,,10.256,1.2267746913706
UZB,2003,4.23262738154364,21.8113636692648,20.8,70.4592746850874,0.815041487200325,,,9.22,1.21806027288929
UZB,2004,7.44900060559664,18.7848672272018,24.5,76.5956691950086,1.46799380148438,,,8.152,1.22957581560979
UZB,2005,6.95000719569097,15.384751249307,28.0,69.5252584247083,1.49216056466347,,,7.092,1.25081983337066
UZB,2006,7.45141847621768,25.5491555225991,29.6100809944662,67.4712921717973,1.19530557570436,,,6.035,1.28947762259063
UZB,2007,9.4730053054454,22.592298325054,28.2057467186946,74.4141929762327,2.99176207276698,,,4.99,1.40203000437259
UZB,2008,9.02916101784777,30.0514470934068,32.0363460936417,79.7479920348578,1.85438789059302,,,4.89,1.53479281387558
UZB,2009,8.05093332733966,18.630930613669,29.9477879762474,68.673142199791,1.81985173937585,,,5.04,1.60393517508693
UZB,2010,7.5971679610016,14.7836491186156,27.1781979326708,49.2689977994484,3.34115466012917,,,5.36,1.58433607799586
UZB,2011,7.52513989422977,19.0673372740717,26.7079576787677,49.6542884929351,2.68375111593279,13.7797446476602,,4.96,1.5301816854096
UZB,2012,7.10244488706317,17.2844522443221,30.0719329557159,44.2393191333204,1.10230120247607,13.2088026688373,,4.87,1.51059514364954
UZB,2013,7.29655036969899,14.6803511298882,27.4742199751097,42.3779149727359,0.945033981533171,11.8414333622049,,4.86,1.56705560068108
UZB,2014,6.8738384408164,10.3618681106859,27.9591702320365,36.3570546649043,1.00027476951682,9.28309356162695,,5.09,1.66460383205049
UZB,2015,7.21877350820803,7.25480371959986,26.3433388950891,30.7561914307089,1.20794015152469,8.75188196737508,,5.15,1.72657003352444
UZB,2016,5.93215079993293,6.72025279446491,25.7592542108704,29.1922970388042,1.93048466413592,8.130886695236,,5.16,1.7256215086876
