struct,nl,pers,eps,ej_t,acr_t,acp_t,ej_acr,d_real,d_pool,d_real_lo,d_real_hi,d_pool_lo,d_pool_hi,wilcoxon_p,n,degenerate_control
sign-flip-switch,low,medium,med,0.9589285714285717,0.6589285714285715,0.6357142857142857,0.7214285714285715,0.3000000000000001,0.32321428571428584,0.20714285714285713,0.40535714285714286,0.21785714285714292,0.430357142857143,0.00019540793740897315,20,False
sign-flip-switch,low,medium,large,0.9267857142857145,0.8000000000000004,0.7803571428571432,0.7214285714285715,0.12678571428571428,0.1464285714285714,0.06607142857142853,0.19821428571428573,0.08214285714285716,0.2178571428571429,0.0005969982484273329,20,False
sign-flip-switch,low,medium,extreme,0.7857142857142858,0.9267857142857144,0.9303571428571431,0.7214285714285715,-0.14107142857142857,-0.14464285714285716,-0.2625446428571429,-0.03750000000000002,-0.26428571428571435,-0.03571428571428577,0.025769774809161667,20,False
sign-flip-switch,low,long,small,0.9535714285714292,0.798214285714286,0.6160714285714286,0.855357142857143,0.15535714285714292,0.3375000000000001,0.062455357142857146,0.2678571428571429,0.23035714285714293,0.4553571428571429,0.00019404239881640168,20,False
sign-flip-switch,low,long,med,0.9535714285714292,0.798214285714286,0.6160714285714286,0.855357142857143,0.15535714285714292,0.3375000000000001,0.06428571428571431,0.26968749999999986,0.2285714285714287,0.4517857142857144,0.00019404239881640168,20,False
sign-flip-switch,low,long,large,0.9357142857142862,0.8625000000000002,0.730357142857143,0.855357142857143,0.07321428571428579,0.20535714285714288,0.016071428571428632,0.15004464285714272,0.12857142857142861,0.28750000000000014,0.0004339135941093194,20,False
sign-flip-switch,low,long,extreme,0.7750000000000001,0.8857142857142859,0.9035714285714288,0.855357142857143,-0.11071428571428572,-0.12857142857142861,-0.20183035714285716,-0.030312500000000256,-0.25004464285714295,-0.02678571428571431,0.04278404536403092,20,False
sign-flip-switch,med,short,small,0.9446428571428575,0.6142857142857142,0.47857142857142865,0.7071428571428574,0.33035714285714285,0.46607142857142864,0.23571428571428577,0.4375446428571426,0.3214285714285715,0.6214285714285714,1.9073486328125e-06,20,False
sign-flip-switch,med,short,med,0.9464285714285717,0.6178571428571428,0.4821428571428573,0.7071428571428574,0.32857142857142857,0.4642857142857143,0.2375,0.43397321428571406,0.32500000000000007,0.6178571428571428,1.9073486328125e-06,20,False
sign-flip-switch,med,short,large,0.9553571428571432,0.6660714285714285,0.5321428571428573,0.7071428571428574,0.28928571428571426,0.42321428571428577,0.20535714285714285,0.3803571428571429,0.2803571428571429,0.5732589285714285,8.844915021211901e-05,20,False
sign-flip-switch,med,short,extreme,0.8910714285714286,0.8089285714285717,0.7089285714285717,0.7071428571428574,0.08214285714285711,0.18214285714285716,0.01249999999999996,0.15535714285714283,0.1142410714285714,0.25535714285714284,0.00012765501358558444,20,False
sign-flip-switch,med,medium,small,0.9410714285714287,0.675,0.4589285714285715,0.7696428571428574,0.2660714285714285,0.4821428571428572,0.1821428571428571,0.3571428571428571,0.3375,0.6375000000000001,8.844915021211901e-05,20,False
sign-flip-switch,med,medium,med,0.9410714285714287,0.675,0.4589285714285715,0.7696428571428574,0.2660714285714285,0.4821428571428572,0.18566964285714282,0.35000000000000003,0.33924107142857135,0.639330357142857,8.844915021211901e-05,20,False
sign-flip-switch,med,medium,large,0.9589285714285717,0.7107142857142857,0.49821428571428583,0.7696428571428574,0.24821428571428567,0.46071428571428574,0.1714285714285714,0.3410714285714286,0.31245535714285705,0.6286160714285712,8.807368035275503e-05,20,False
sign-flip-switch,med,medium,extreme,0.9339285714285717,0.8178571428571431,0.6357142857142859,0.7696428571428574,0.11607142857142852,0.29821428571428577,0.0678571428571428,0.16075892857142832,0.19642857142857145,0.40892857142857153,8.819870204194453e-05,20,False
sign-flip-switch,med,long,small,0.9482142857142859,0.7250000000000003,0.45535714285714296,0.8142857142857146,0.22321428571428573,0.492857142857143,0.14464285714285713,0.3160714285714286,0.3357142857142858,0.6536160714285713,8.819870204194453e-05,20,False
sign-flip-switch,med,long,med,0.9500000000000002,0.7267857142857146,0.46071428571428585,0.8142857142857146,0.22321428571428573,0.48928571428571443,0.1428571428571428,0.3142857142857143,0.3285714285714286,0.6553571428571429,8.819870204194453e-05,20,False
sign-flip-switch,med,long,large,0.9625000000000001,0.7464285714285717,0.4857142857142859,0.8142857142857146,0.21607142857142853,0.4767857142857143,0.13749999999999993,0.31607142857142845,0.3196428571428572,0.65,8.819870204194453e-05,20,False
sign-flip-switch,med,long,extreme,0.955357142857143,0.778571428571429,0.5625000000000001,0.8142857142857146,0.17678571428571424,0.39285714285714285,0.12321428571428565,0.23392857142857135,0.2695982142857143,0.5232142857142856,0.0001314204445389205,20,False
sign-flip-switch,high,short,small,0.9214285714285715,0.5714285714285715,0.3375,0.7160714285714287,0.35,0.5839285714285716,0.23928571428571427,0.47147321428571404,0.40357142857142864,0.7660714285714285,0.0001318338889828333,20,False
sign-flip-switch,high,short,med,0.9214285714285715,0.5714285714285715,0.3375,0.7160714285714287,0.35,0.5839285714285716,0.23928571428571427,0.4714285714285714,0.4071428571428573,0.7679017857142856,0.0001318338889828333,20,False
sign-flip-switch,high,short,large,0.9285714285714288,0.6071428571428571,0.3839285714285715,0.7160714285714287,0.32142857142857145,0.5446428571428573,0.2178571428571429,0.44107142857142867,0.3785267857142857,0.7339285714285715,0.0001114228654633665,20,False
sign-flip-switch,high,short,extreme,0.9303571428571434,0.6892857142857144,0.49107142857142866,0.7160714285714287,0.24107142857142855,0.43928571428571433,0.14285714285714293,0.35357142857142865,0.2875000000000002,0.6125,0.0001292241054056632,20,False
sign-flip-switch,high,medium,small,0.9089285714285718,0.6107142857142858,0.31428571428571433,0.7517857142857146,0.29821428571428565,0.5946428571428573,0.20892857142857144,0.38750000000000007,0.4160267857142857,0.7875000000000002,0.0001318338889828333,20,False
sign-flip-switch,high,medium,med,0.9089285714285718,0.6107142857142858,0.31428571428571433,0.7517857142857146,0.29821428571428565,0.5946428571428573,0.20535714285714288,0.3910714285714286,0.4160267857142858,0.7875446428571427,0.0001318338889828333,20,False
sign-flip-switch,high,medium,large,0.9285714285714288,0.6482142857142857,0.35535714285714287,0.7517857142857146,0.28035714285714286,0.5732142857142859,0.1928571428571428,0.3732142857142858,0.39642857142857146,0.7857589285714284,0.00013162704518922692,20,False
sign-flip-switch,high,medium,extreme,0.9285714285714288,0.7089285714285714,0.42857142857142866,0.7517857142857146,0.2196428571428572,0.5000000000000001,0.13392857142857145,0.3142857142857142,0.3320982142857143,0.6821428571428572,0.00013121408685711018,20,False
sign-flip-switch,high,long,small,0.9250000000000004,0.7500000000000002,0.3464285714285714,0.8642857142857145,0.175,0.5785714285714285,0.11428571428571421,0.2535714285714286,0.39642857142857146,0.7714285714285715,0.0001314204445389205,20,False
sign-flip-switch,high,long,med,0.916071428571429,0.7410714285714286,0.33571428571428574,0.8642857142857145,0.175,0.5803571428571429,0.11071428571428572,0.251830357142857,0.3910267857142858,0.7785714285714287,0.0001314204445389205,20,False
sign-flip-switch,high,long,large,0.9410714285714288,0.7875000000000001,0.39642857142857146,0.8642857142857145,0.15357142857142853,0.5446428571428571,0.08392857142857132,0.23749999999999996,0.35178571428571437,0.7482142857142857,0.0001318338889828333,20,False
sign-flip-switch,high,long,extreme,0.9375000000000006,0.8071428571428573,0.43392857142857144,0.8642857142857145,0.13035714285714284,0.5035714285714286,0.058883928571428476,0.2160714285714286,0.3303125,0.6982589285714285,0.0001202578206387046,20,False
